STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
6,75,61402,60750614021,G5030,138750,0,37.7588759,-122.3951338,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.398216 37.759909, -122.397249 37.759967, -122.396284 37.760026, -122.395315 37.760084, -122.394352 37.760142, -122.393365 37.760202, -122.392494 37.760245, -122.39238 37.760251, -122.392256 37.760257, -122.39221 37.759299, -122.392193 37.758778, -122.392208 37.75826, -122.392209 37.757706, -122.392444 37.757692, -122.393123 37.757651, -122.394107 37.757592, -122.394638 37.75756, -122.395122 37.758047, -122.395151 37.758352, -122.396089 37.758295, -122.396013 37.757477, -122.396365 37.757456, -122.397003 37.757417, -122.39797 37.757359, -122.398216 37.759909)))"
6,75,16900,60750169003,G5030,72410,0,37.7675891,-122.4323049,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.433572 37.769178, -122.432464 37.76925, -122.43157 37.769307, -122.431357 37.769321, -122.431191 37.767595, -122.431114 37.766796, -122.431096 37.766609, -122.431038 37.765996, -122.433255 37.765862, -122.433332 37.766662, -122.433408 37.767462, -122.433572 37.769178)))"
6,75,17000,60750170004,G5030,163276,0,37.7652224,-122.4386351,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.443511 37.76534, -122.442575 37.765928, -122.442361 37.765885, -122.442167 37.765888, -122.442009 37.765907, -122.441938 37.765953, -122.440604 37.766955, -122.440137 37.767757, -122.439301 37.768166, -122.439207 37.767164, -122.439502 37.766576, -122.438555 37.766297, -122.438223 37.766199, -122.437707 37.766048, -122.437067 37.76586, -122.436459 37.765666, -122.435472 37.765727, -122.435396 37.764926, -122.435317 37.764102, -122.435259 37.763463, -122.437331 37.763338, -122.438038 37.763295, -122.438667 37.7634, -122.439092 37.76347, -122.438793 37.763922, -122.438961 37.764026, -122.439102 37.764054, -122.439985 37.764465, -122.440613 37.764778, -122.440749 37.764858, -122.441084 37.765195, -122.441242 37.765271, -122.441932 37.765295, -122.442087 37.765324, -122.442719 37.765333, -122.443211 37.76534, -122.443347 37.765333, -122.443538 37.765323, -122.443511 37.76534)))"
6,75,15900,60750159004,G5030,67467,0,37.7832245,-122.4323123,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.434465 37.784222, -122.433737 37.784314, -122.43297 37.78441, -122.432914 37.784355, -122.432885 37.78442, -122.431291 37.784621, -122.431283 37.784584, -122.431267 37.784513, -122.431225 37.784328, -122.431063 37.783498, -122.43099 37.783096, -122.430886 37.782558, -122.430696 37.781635, -122.431696 37.781508, -122.432329 37.781428, -122.432515 37.78235, -122.432629 37.782914, -122.432706 37.783293, -122.433747 37.78316, -122.43435 37.783083, -122.434562 37.784152, -122.434465 37.784222)))"
6,75,16601,60750166011,G5030,93412,0,37.7714621,-122.4430407,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.445717 37.77208, -122.444024 37.772295, -122.442378 37.772504, -122.440735 37.772713, -122.440546 37.771779, -122.440358 37.770847, -122.441998 37.770638, -122.443312 37.77047, -122.443649 37.770426, -122.445345 37.77021, -122.445535 37.771142, -122.445717 37.77208)))"
6,75,25502,60750255021,G5030,143989,0,37.7306814,-122.4330034,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.436133 37.73147, -122.435892 37.731577, -122.435425 37.731786, -122.435061 37.731965, -122.434914 37.732038, -122.434299 37.732311, -122.433443 37.732704, -122.432873 37.732967, -122.432535 37.733123, -122.432507 37.733111, -122.432327 37.732996, -122.432302 37.73298, -122.432231 37.732934, -122.432204 37.732917, -122.431966 37.73265, -122.43189 37.732446, -122.431845 37.732272, -122.43184 37.732254, -122.431796 37.732081, -122.431685 37.731652, -122.431393 37.731009, -122.431227 37.730641, -122.431216 37.730618, -122.431169 37.730514, -122.431043 37.730548, -122.430945 37.730578, -122.430833 37.730335, -122.430789 37.73024, -122.430383 37.729986, -122.430276 37.72992, -122.430199 37.729872, -122.430828 37.729239, -122.43125 37.728818, -122.431294 37.72873, -122.431801 37.728249, -122.433832 37.72922, -122.433913 37.729267, -122.433974 37.729303, -122.434033 37.72935, -122.434617 37.729815, -122.434677 37.729889, -122.435641 37.730693, -122.435524 37.730813, -122.435386 37.731005, -122.435347 37.731059, -122.435293 37.731165, -122.435352 37.731179, -122.435442 37.731201, -122.435501 37.731216, -122.435705 37.731313, -122.435772 37.731344, -122.435909 37.731409, -122.436062 37.73146, -122.436133 37.73147)))"
6,75,61507,60750615072,G5030,30172,77203,37.7878288,-122.3871973,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.387894 37.788801, -122.387348 37.789311, -122.386385 37.79021, -122.385669 37.790891, -122.385122 37.791393, -122.383907 37.788616, -122.383434 37.787535, -122.384544 37.7874, -122.38702 37.787247, -122.387407 37.787241, -122.38767 37.787175, -122.387662 37.787307, -122.387723 37.788035, -122.387738 37.78826, -122.387868 37.788725, -122.387894 37.788801)))"
6,75,20402,60750204024,G5030,105208,0,37.7543804,-122.4431378,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.444979 37.757204, -122.444964 37.757273, -122.444812 37.757253, -122.444696 37.757224, -122.443933 37.756707, -122.443383 37.756337, -122.443276 37.756234, -122.443188 37.756039, -122.442981 37.75616, -122.442447 37.756471, -122.442379 37.756512, -122.442273 37.756575, -122.44222 37.756639, -122.441962 37.75654, -122.441808 37.756527, -122.441673 37.756516, -122.441597 37.75651, -122.441297 37.756382, -122.441192 37.756259, -122.441123 37.756179, -122.441093 37.756105, -122.441114 37.755887, -122.441293 37.755629, -122.441717 37.754987, -122.44184 37.754666, -122.441915 37.754521, -122.442476 37.753719, -122.442532 37.753607, -122.442667 37.753042, -122.442783 37.752574, -122.442847 37.752375, -122.442991 37.751808, -122.443062 37.751528, -122.443213 37.750935, -122.443255 37.750769, -122.443421 37.750099, -122.443479 37.750146, -122.443622 37.750167, -122.443672 37.750124, -122.443969 37.750459, -122.444071 37.750659, -122.444017 37.750839, -122.443898 37.751152, -122.443693 37.751566, -122.443599 37.751718, -122.443548 37.751799, -122.44349 37.75189, -122.443462 37.751997, -122.443499 37.752131, -122.44361 37.752312, -122.443719 37.752489, -122.443773 37.752647, -122.443762 37.752747, -122.44464 37.753136, -122.44461 37.753201, -122.444374 37.753379, -122.4443 37.753624, -122.444261 37.753913, -122.444091 37.754129, -122.444064 37.754171, -122.444002 37.754267, -122.443966 37.754457, -122.444002 37.754609, -122.444186 37.755015, -122.444209 37.755163, -122.444219 37.755584, -122.444239 37.755911, -122.444284 37.756027, -122.444342 37.756173, -122.444485 37.756354, -122.444385 37.756402, -122.444375 37.756422, -122.444357 37.756456, -122.444355 37.756503, -122.444407 37.756568, -122.44482 37.756808, -122.445106 37.756961, -122.444979 37.757204)))"
6,75,20801,60750208011,G5030,69356,0,37.7594328,-122.4191486,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.421425 37.760101, -122.42066 37.760148, -122.419975 37.760189, -122.419206 37.760235, -122.418118 37.760301, -122.417026 37.760367, -122.416872 37.758764, -122.417965 37.758698, -122.419053 37.758633, -122.419841 37.758585, -122.420507 37.758545, -122.421272 37.758499, -122.421355 37.759372, -122.421425 37.760101)))"
6,75,61506,60750615063,G5030,21162,0,37.7870317,-122.3932672,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.393962 37.787708, -122.393597 37.787996, -122.392994 37.787515, -122.392798 37.787358, -122.392053 37.786765, -122.392937 37.786068, -122.393445 37.786472, -122.393921 37.786852, -122.394481 37.787298, -122.393962 37.787708)))"
6,75,12502,60750125023,G5030,15305,0,37.7835728,-122.4116811,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412595 37.783933, -122.410952 37.784141, -122.410863 37.783702, -122.410857 37.78367, -122.410765 37.783214, -122.412412 37.783004, -122.412595 37.783933)))"
6,75,16400,60750164002,G5030,64361,0,37.7751028,-122.436992,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.438131 37.776862, -122.436507 37.777068, -122.436318 37.776138, -122.436129 37.775206, -122.43594 37.774277, -122.435751 37.773346, -122.437301 37.773149, -122.437383 37.773138, -122.437423 37.773133, -122.437469 37.773127, -122.437486 37.773214, -122.437638 37.773977, -122.437649 37.774057, -122.437673 37.774139, -122.437832 37.774904, -122.437835 37.774987, -122.438058 37.775917, -122.438244 37.776848, -122.438131 37.776862)))"
6,75,12403,60750124031,G5030,30674,0,37.7834105,-122.4167036,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417707 37.784236, -122.416072 37.784449, -122.415883 37.783516, -122.415845 37.78333, -122.415694 37.782585, -122.416983 37.78242, -122.417339 37.782379, -122.417425 37.7828, -122.417494 37.783139, -122.417529 37.783311, -122.417619 37.783778, -122.417707 37.784236)))"
6,75,12204,60750122042,G5030,15411,0,37.7859473,-122.4155327,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.416449 37.78631, -122.415729 37.786402, -122.41513 37.786479, -122.414807 37.78652, -122.41471 37.786041, -122.414617 37.785582, -122.41502 37.785532, -122.415674 37.78545, -122.41626 37.785376, -122.416331 37.785727, -122.416449 37.78631)))"
6,75,16000,60750160002,G5030,73076,0,37.782325,-122.4215893,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.422838 37.784547, -122.421256 37.784745, -122.421243 37.784635, -122.421171 37.784283, -122.421098 37.783915, -122.421069 37.783816, -122.42105 37.783712, -122.420977 37.783352, -122.420906 37.782883, -122.42081 37.782417, -122.420738 37.782053, -122.420689 37.781955, -122.420542 37.781018, -122.420358 37.780072, -122.420461 37.780069, -122.421892 37.77989, -122.421993 37.780355, -122.422087 37.780821, -122.422187 37.781286, -122.422287 37.781752, -122.422293 37.78184, -122.422369 37.782219, -122.422464 37.782685, -122.422558 37.783151, -122.422653 37.783619, -122.422745 37.784084, -122.422838 37.784547)))"
6,75,35101,60750351011,G5030,130345,0,37.7635435,-122.49946,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.502979 37.764344, -122.502861 37.764354, -122.502015 37.764393, -122.501907 37.764399, -122.50181 37.764406, -122.500936 37.764443, -122.500833 37.764445, -122.500729 37.764452, -122.49985 37.764487, -122.499761 37.764486, -122.499641 37.764501, -122.49877 37.764538, -122.498691 37.76454, -122.498598 37.764546, -122.497739 37.764586, -122.49762 37.764586, -122.497457 37.764601, -122.496631 37.764651, -122.496545 37.764649, -122.496431 37.76466, -122.496085 37.764675, -122.496078 37.764568, -122.495959 37.762835, -122.49595 37.762732, -122.496415 37.762711, -122.497484 37.762664, -122.498555 37.762617, -122.499627 37.762569, -122.500698 37.762522, -122.501771 37.762475, -122.502844 37.762427, -122.502973 37.764264, -122.502979 37.764344)))"
6,75,16400,60750164003,G5030,123071,0,37.7754158,-122.4344832,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.436507 37.777068, -122.434864 37.777281, -122.433219 37.77749, -122.433028 37.77655, -122.43286 37.775719, -122.43283 37.775626, -122.432663 37.7748, -122.432649 37.774693, -122.432634 37.774585, -122.432467 37.773757, -122.434109 37.773549, -122.435751 37.773346, -122.43594 37.774277, -122.436129 37.775206, -122.436318 37.776138, -122.436507 37.777068)))"
6,75,25501,60750255011,G5030,138167,0,37.7246691,-122.4411295,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.444695 37.72303, -122.444019 37.723843, -122.443066 37.724988, -122.442387 37.725793, -122.441582 37.726759, -122.441437 37.72694, -122.440968 37.726689, -122.440517 37.726447, -122.439617 37.725965, -122.439182 37.725732, -122.438763 37.725508, -122.438096 37.725151, -122.437934 37.725094, -122.438272 37.724469, -122.438684 37.723809, -122.438755 37.723691, -122.438787 37.723637, -122.439837 37.723505, -122.439957 37.723499, -122.440958 37.723383, -122.441032 37.723371, -122.441152 37.72336, -122.442438 37.723211, -122.442597 37.723187, -122.443255 37.723115, -122.444159 37.723001, -122.444486 37.722974, -122.44473 37.722987, -122.444695 37.72303)))"
6,75,25502,60750255022,G5030,237105,0,37.7287258,-122.4361613,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.441135 37.72946, -122.440781 37.729605, -122.440256 37.72982, -122.440102 37.729878, -122.439801 37.730101, -122.439597 37.730177, -122.439558 37.730191, -122.438541 37.730568, -122.438191 37.730698, -122.437012 37.731118, -122.43645 37.731333, -122.436133 37.73147, -122.436062 37.73146, -122.435909 37.731409, -122.435772 37.731344, -122.435705 37.731313, -122.435501 37.731216, -122.435442 37.731201, -122.435352 37.731179, -122.435293 37.731165, -122.435347 37.731059, -122.435386 37.731005, -122.435524 37.730813, -122.435641 37.730693, -122.434677 37.729889, -122.434617 37.729815, -122.434033 37.72935, -122.433974 37.729303, -122.433913 37.729267, -122.433832 37.72922, -122.431801 37.728249, -122.432363 37.727717, -122.432447 37.727637, -122.432808 37.727315, -122.432912 37.727178, -122.433357 37.726588, -122.433624 37.726236, -122.433982 37.725762, -122.435908 37.726679, -122.435935 37.726692, -122.435991 37.726719, -122.436051 37.726752, -122.436805 37.727168, -122.438085 37.727861, -122.438635 37.728156, -122.439097 37.728404, -122.439567 37.728657, -122.440062 37.728923, -122.440498 37.729107, -122.44095 37.729294, -122.44123 37.729423, -122.441135 37.72946)))"
6,75,61504,60750615042,G5030,12264,0,37.7860022,-122.3922063,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.392937 37.786068, -122.392053 37.786765, -122.391771 37.786483, -122.391642 37.786267, -122.39149 37.785829, -122.391469 37.785769, -122.391833 37.785584, -122.392278 37.785375, -122.392427 37.785409, -122.392605 37.785497, -122.392782 37.785605, -122.392899 37.785791, -122.392944 37.785911, -122.392937 37.786068)))"
6,75,61505,60750615051,G5030,21283,0,37.7891027,-122.3906438,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.390971 37.79007, -122.389429 37.788838, -122.390319 37.788135, -122.390864 37.788572, -122.391858 37.789369, -122.390971 37.79007)))"
6,75,61506,60750615062,G5030,20936,0,37.7877256,-122.3923886,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.393306 37.788226, -122.392723 37.788687, -122.391989 37.7881, -122.391618 37.787804, -122.39118 37.787455, -122.391592 37.787129, -122.392053 37.786765, -122.392798 37.787358, -122.392994 37.787515, -122.393597 37.787996, -122.393306 37.788226)))"
6,75,60701,60750607013,G5030,849168,742331,37.7743713,-122.3835948,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.39792 37.769884, -122.39775 37.769937, -122.397672 37.769953, -122.3976 37.76997, -122.397441 37.769996, -122.397296 37.77004, -122.397327 37.770349, -122.397346 37.770677, -122.39738 37.771002, -122.397258 37.771127, -122.396868 37.771529, -122.394757 37.773191, -122.394641 37.773285, -122.392515 37.774962, -122.392346 37.775027, -122.390215 37.776723, -122.390392 37.77696, -122.390428 37.777008, -122.390541 37.777097, -122.391121 37.777553, -122.391707 37.77802, -122.389479 37.779774, -122.389318 37.779886, -122.38927 37.779921, -122.388907 37.780198, -122.388604 37.780497, -122.388399 37.780766, -122.388536 37.781077, -122.388471 37.781328, -122.388423 37.781798, -122.388112 37.781806, -122.38807 37.782449, -122.387628 37.782826, -122.387525 37.782797, -122.387421 37.78279, -122.384748 37.782939, -122.38473 37.782926, -122.384712 37.782782, -122.381681 37.783529, -122.380581 37.775129, -122.379681 37.767629, -122.382864 37.76717, -122.382989 37.767131, -122.384847 37.767013, -122.38487 37.76724, -122.385823 37.767255, -122.385933 37.767027, -122.386615 37.765668, -122.387606 37.764483, -122.387917 37.764379, -122.388037 37.765628, -122.388164 37.766958, -122.389099 37.766903, -122.389198 37.767872, -122.389294 37.768811, -122.389355 37.769401, -122.389386 37.769708, -122.389477 37.770592, -122.389488 37.7707, -122.389527 37.771086, -122.38962 37.771991, -122.389717 37.772931, -122.389771 37.774561, -122.390734 37.774485, -122.391432 37.774459, -122.391569 37.774406, -122.393719 37.772759, -122.393923 37.772701, -122.394088 37.772731, -122.394183 37.77276, -122.394271 37.772767, -122.394337 37.772749, -122.394517 37.772643, -122.395972 37.771484, -122.396328 37.771184, -122.396385 37.77113, -122.39609 37.770502, -122.395998 37.770304, -122.395966 37.770103, -122.395908 37.769854, -122.395765 37.76951, -122.395617 37.769218, -122.395451 37.768992, -122.394892 37.768469, -122.394664 37.768288, -122.394425 37.768097, -122.393506 37.767364, -122.392994 37.766956, -122.393001 37.766671, -122.393968 37.766614, -122.394303 37.766593, -122.394473 37.766582, -122.394644 37.766571, -122.394837 37.766559, -122.395061 37.766545, -122.395826 37.767166, -122.396653 37.767825, -122.396518 37.767905, -122.396827 37.768153, -122.397231 37.768578, -122.39737 37.768724, -122.397445 37.768803, -122.397717 37.769387, -122.397889 37.769741, -122.39792 37.769884)))"
6,75,35101,60750351013,G5030,126275,0,37.7597848,-122.4992014,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.502713 37.760567, -122.50164 37.760614, -122.500567 37.760661, -122.499497 37.760709, -122.498425 37.760756, -122.497353 37.760803, -122.496284 37.76085, -122.495822 37.760871, -122.495692 37.759001, -122.496152 37.758981, -122.497222 37.758934, -122.498293 37.758888, -122.499365 37.758841, -122.500436 37.758794, -122.501505 37.758747, -122.502582 37.7587, -122.502713 37.760567)))"
6,75,30102,60750301023,G5030,487531,0,37.7592247,-122.4589488,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.463386 37.759222, -122.46325 37.759479, -122.462792 37.759736, -122.462842 37.760452, -122.462972 37.762316, -122.461901 37.762363, -122.460843 37.762628, -122.45979 37.762926, -122.457827 37.763482, -122.457536 37.763566, -122.45667 37.763815, -122.456424 37.763885, -122.456035 37.763997, -122.455999 37.763904, -122.45601 37.763775, -122.456074 37.763597, -122.456095 37.763404, -122.456115 37.763209, -122.456179 37.762992, -122.456285 37.762803, -122.456309 37.762638, -122.456337 37.762537, -122.456503 37.762332, -122.456653 37.762128, -122.456849 37.761954, -122.456994 37.761842, -122.459173 37.761912, -122.457905 37.761, -122.457544 37.761087, -122.457051 37.761139, -122.456637 37.761099, -122.456112 37.760914, -122.455887 37.760775, -122.455864 37.760481, -122.455944 37.760239, -122.456325 37.760048, -122.45667 37.759915, -122.456806 37.759802, -122.45685 37.759623, -122.456799 37.759425, -122.456603 37.759235, -122.455769 37.759008, -122.455266 37.759018, -122.454943 37.75875, -122.454448 37.758795, -122.454083 37.758805, -122.454002 37.758785, -122.453799 37.758737, -122.453573 37.758627, -122.453228 37.758386, -122.453155 37.758316, -122.452895 37.758063, -122.453317 37.75782, -122.453594 37.757622, -122.453669 37.757556, -122.453769 37.757468, -122.453872 37.757378, -122.454027 37.75718, -122.454078 37.757027, -122.454764 37.756899, -122.455429 37.756725, -122.455654 37.756678, -122.455697 37.756676, -122.455906 37.756668, -122.456471 37.756748, -122.457038 37.756837, -122.457199 37.756828, -122.457348 37.756755, -122.457432 37.75666, -122.457469 37.756561, -122.457442 37.756425, -122.45735 37.756311, -122.457272 37.756205, -122.457235 37.756052, -122.457246 37.755985, -122.457261 37.755898, -122.457353 37.755689, -122.45743 37.755736, -122.457539 37.755723, -122.457719 37.755664, -122.457898 37.755554, -122.457994 37.755446, -122.458084 37.755297, -122.458163 37.755199, -122.458323 37.755099, -122.458444 37.755074, -122.458713 37.755099, -122.459361 37.755463, -122.459476 37.75562, -122.459565 37.755934, -122.459698 37.75588, -122.459828 37.755777, -122.460016 37.755464, -122.460176 37.755306, -122.460541 37.755028, -122.461214 37.754497, -122.461385 37.754679, -122.461472 37.754837, -122.461521 37.754981, -122.461509 37.755107, -122.46142 37.7553, -122.46135 37.755533, -122.461335 37.755761, -122.461401 37.756625, -122.461491 37.756777, -122.461887 37.757407, -122.462115 37.758068, -122.462702 37.758543, -122.462863 37.758673, -122.46307 37.758659, -122.463146 37.758611, -122.463226 37.758562, -122.463266 37.758708, -122.463401 37.759007, -122.463386 37.759222)))"
